INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	32	Argentina	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018]	2000	2018	18	3	8
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	96	Brunei Darussalam	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2006, 2007, 2008, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	14	4	8
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	136	Cayman Islands	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	CYM	-81.16740559	19.32266656		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	292	Gibraltar	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	GIB	-5.347561686	36.13895036		4	Country or Area	Europe and Northern America	[2016]	2016	2016	1	1	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	312	Guadeloupe	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	GLP	-61.64762115	16.14416917		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	10	4	6
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	666	Saint Pierre and Miquelon	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SPM	-56.33682442	46.85812735		4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	670	Saint Vincent and the Grenadines	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16	3	8
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	1	World	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					0	Global		[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	9	Oceania	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region		[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	15	Northern Africa	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	21	Northern America	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Europe and Northern America	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	30	Eastern Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	34	Southern Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	35	South-Eastern Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	53	Australia and New Zealand	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Australia and New Zealand	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	62	Central and Southern Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	143	Central Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Central and Southern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	145	Western Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	150	Europe	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region	Europe and Northern America	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	199	Least Developed Countries (LDCs)	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region		[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	202	Sub-Saharan Africa	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Sub-Saharan Africa	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	419	Latin America and the Caribbean	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Latin America and the Caribbean	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	432	Landlocked developing countries (LLDCs)	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region		[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	513	Europe and Northern America	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region	Europe and Northern America	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	543	Oceania (exc. Australia and New Zealand)	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Oceania, exc. Australia and New Zealand	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	722	Small island developing States (SIDS)	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					1	Region		[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	747	Northern Africa and Western Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Northern Africa and Western Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	753	Eastern and South-Eastern Asia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700					2	Sub-region	Eastern and South-Eastern Asia	[2000, 2005, 2010, 2015, 2020]	2000	2020	5	2	3
