INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F__Y15T24,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE25,OBS_VALUE__M__Y_GE25,OBS_VALUE___T__Y_GE25,NATURE__F__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE25,NATURE__M__Y_GE25,NATURE___T__Y_GE25,COMMENT_OBS__F__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE25,COMMENT_OBS__M__Y_GE25,COMMENT_OBS___T__Y_GE25,isLatestValue__F__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE25,isLatestValue__M__Y_GE25,isLatestValue___T__Y_GE25
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2004,27.2,27.9,27.5,10.6,10.2,10.4,7.7,7.4,7.5,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2005,19.5,20.6,20.1,8.6,8.2,8.4,7.0,6.5,6.8,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2006,18.4,19.0,18.7,8.1,7.4,7.7,6.6,5.8,6.2,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2007,16.6,16.4,16.5,7.2,6.5,6.9,5.8,5.2,5.4,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2008,15.8,17.1,16.5,6.7,6.1,6.4,5.3,4.6,4.9,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2009,19.0,24.2,21.5,7.6,8.9,8.3,5.9,6.9,6.4,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2010,19.0,23.8,21.4,7.6,9.1,8.4,6.0,7.2,6.7,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2011,18.4,21.8,20.1,7.1,8.4,7.8,5.5,6.7,6.1,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2012,18.0,19.9,19.0,7.1,8.3,7.7,5.4,6.7,6.1,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2013,17.1,22.9,19.9,7.5,8.8,8.2,6.1,7.0,6.5,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2014,18.4,22.8,20.6,8.0,9.3,8.7,6.4,7.5,7.0,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2015,19.7,25.4,22.5,8.8,9.9,9.4,7.3,7.9,7.6,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2016,18.6,21.8,20.2,8.6,9.0,8.8,7.1,7.4,7.3,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2019,PT,Percent,2017,19.3,21.0,20.1,8.4,8.9,8.6,6.8,7.3,7.1,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2000,22.6,19.0,20.6,12.2,8.5,10.2,11.1,7.4,9.1,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2001,20.5,16.0,18.0,10.5,7.0,8.6,9.4,6.0,7.6,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2002,20.8,17.5,18.9,9.8,7.8,8.7,8.6,6.6,7.5,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2003,18.2,16.5,17.3,9.1,7.6,8.3,8.1,6.5,7.3,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2004,19.8,19.8,19.8,9.9,8.1,8.9,8.8,6.7,7.7,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2005,21.3,19.5,20.3,9.3,7.8,8.5,7.9,6.4,7.1,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2006,22.5,20.4,21.3,9.1,7.9,8.5,7.6,6.3,6.9,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",250,France,FRA,2.457288129,46.62660861,Europe and Northern America,G,Global,2019,PT,Percent,2007,19.5,18.3,18.8,8.1,7.3,7.7,6.8,5.9,6.4,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
