INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE25___X,OBS_VALUE__F__Y_GE25___X,OBS_VALUE__M__Y_GE25___X,OBS_VALUE___T__Y15T24___X,OBS_VALUE__F__Y15T24___X,OBS_VALUE__M__Y15T24___X,OBS_VALUE___T__Y_GE15___X,OBS_VALUE__F__Y_GE15___X,OBS_VALUE__M__Y_GE15___X,NATURE___T__Y_GE25___X,NATURE__F__Y_GE25___X,NATURE__M__Y_GE25___X,NATURE___T__Y15T24___X,NATURE__F__Y15T24___X,NATURE__M__Y15T24___X,NATURE___T__Y_GE15___X,NATURE__F__Y_GE15___X,NATURE__M__Y_GE15___X,COMMENT_OBS___T__Y_GE25___X,COMMENT_OBS__F__Y_GE25___X,COMMENT_OBS__M__Y_GE25___X,COMMENT_OBS___T__Y15T24___X,COMMENT_OBS__F__Y15T24___X,COMMENT_OBS__M__Y15T24___X,COMMENT_OBS___T__Y_GE15___X,COMMENT_OBS__F__Y_GE15___X,COMMENT_OBS__M__Y_GE15___X,isLatestValue___T__Y_GE25___X,isLatestValue__F__Y_GE25___X,isLatestValue__M__Y_GE25___X,isLatestValue___T__Y15T24___X,isLatestValue__F__Y15T24___X,isLatestValue__M__Y15T24___X,isLatestValue___T__Y_GE15___X,isLatestValue__F__Y_GE15___X,isLatestValue__M__Y_GE15___X
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2016,2.8,5.7,1.6,11.4,14.1,10.1,4.4,7.3,3.1,C,C,C,C,C,C,C,C,C,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",50,Bangladesh,BGD,89.17660788,22.86961622,Central and Southern Asia,G,Global,2021,PT,Percent,2017,2.6,4.4,1.8,12.8,16.8,10.8,4.4,6.7,3.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True,True,True,True,True,True,True
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,,,,,,,13.6,13.0,13.8,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,10.2,11.1,9.9,18.9,16.6,19.7,12.5,12.5,12.5,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,9.6,11.1,9.1,17.6,16.9,17.9,11.6,12.5,11.3,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,10.2,11.9,9.6,17.0,15.9,17.4,11.9,13.0,11.5,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,9.3,10.3,8.9,15.4,14.5,15.8,10.8,11.4,10.6,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,9.5,10.7,9.1,15.7,14.4,16.2,11.0,11.6,10.8,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,7.6,8.3,7.4,16.6,14.1,17.5,9.7,9.7,9.7,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,,,,15.6,13.3,16.5,9.6,9.4,9.6,,,,C,C,C,C,C,C,,,,,,,,,,,,,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,7.1,8.0,6.8,18.3,16.1,19.1,9.6,9.8,9.5,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,,,,16.7,14.5,17.4,9.0,9.3,8.8,,,,C,C,C,C,C,C,,,,,,,,,,,,,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,6.9,7.9,6.6,17.6,16.0,18.2,9.1,9.5,8.9,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,6.8,8.6,6.1,17.9,17.4,18.1,8.9,10.2,8.4,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,6.8,8.0,6.4,18.6,19.2,18.4,9.0,9.9,8.7,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,7.2,7.8,6.9,19.1,18.2,19.4,9.2,9.6,9.1,C,C,C,C,C,C,C,C,C,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,Data reference period: Third quarter,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,7.6,8.8,7.2,19.9,17.7,20.8,9.7,10.3,9.5,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,7.3,8.2,7.0,20.8,21.5,20.5,9.5,10.4,9.1,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",504,Morocco,MAR,-6.281942841,31.8440131,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,7.0,8.5,6.5,22.2,22.8,22.1,9.3,10.7,8.8,C,C,C,C,C,C,C,C,C,,,,,,,,,,True,True,True,True,True,True,True,True,True
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",508,Mozambique,MOZ,38.18479941,-14.27963886,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,1.9,2.4,1.5,7.4,7.1,7.7,3.4,3.7,3.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True,True,True,True,True,True,True
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,9.6,9.7,9.5,11.7,10.1,12.6,9.8,9.8,9.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,19.1,20.9,17.6,45.2,54.5,37.2,23.0,25.9,20.5,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,15.2,16.0,14.4,40.5,46.8,35.6,18.4,19.7,17.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,15.9,17.5,14.5,38.9,48.0,31.9,19.0,21.2,17.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,15.4,16.4,14.4,39.2,44.9,35.0,18.4,19.6,17.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,14.8,15.5,14.1,35.4,40.7,31.5,17.3,18.2,16.5,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,13.6,15.4,11.9,36.1,41.5,31.8,16.2,18.1,14.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,False,False,False,False,False,False,False,False,False
